0.000000000000000000e+00
4.554571140731537154e-02
4.404599920899187476e-02
8.514954605086992590e-02
1.108842001379362618e-01
1.309067484610568211e-01
1.742494479124254980e-01
1.603206822853827651e-01
1.462858874184763125e-01
1.496177703836510386e-01
1.924179808231823441e-01
2.562346583292697821e-01
2.841835271876869684e-01
3.190487891191893799e-01
2.877871134030843825e-01
3.575878981566477099e-01
4.210117254058814429e-01
3.904713939026183689e-01
4.397808373209644572e-01
6.108465752272754790e-01
7.262596488870823874e-01
6.947672628318262156e-01
7.575682810225099484e-01
6.127177627191430220e-01
6.531712538904147491e-01
7.064752154860735045e-01
6.048867918853686465e-01
5.821606617199890366e-01
5.615284979519861164e-01
5.930643880373220878e-01
5.168421930010749232e-01
6.022355446028406778e-01
6.595315894362117071e-01
5.966082255703687443e-01
6.214431035249783353e-01
7.166694408110030334e-01
8.034764499741082755e-01
9.148782969136717291e-01
1.002219029546412843e+00
1.095669253051024583e+00
1.281288193844640766e+00
1.306613090306869340e+00
1.369986322609506146e+00
1.434871008460356423e+00
1.419984447178017195e+00
1.389836671998437856e+00
1.389189643358475168e+00
1.632604430671881657e+00
1.676556258924860376e+00
1.589282614506936087e+00
1.593783737576691673e+00
1.711324247620483963e+00
1.849801738681140728e+00
1.837915437127359830e+00
1.919141804677012564e+00
2.098724918266439587e+00
2.220922125201334030e+00
2.086325580745480135e+00
2.040315700502752794e+00
2.057593214899470446e+00
1.872864012812499812e+00
1.874301142841163337e+00
1.811482069354356073e+00
1.715121084170672550e+00
1.516112851959714014e+00
1.631428707633053588e+00
1.613885214688619785e+00
1.603193943115940101e+00
1.846846267177698842e+00
1.785549447030780890e+00
2.062559258615363156e+00
2.202620954924070062e+00
2.428094199778868312e+00
2.528869614243334674e+00
2.541562151331698161e+00
2.418037591547048226e+00
2.383516357787361262e+00
2.543402633445573713e+00
2.492906128059990678e+00
2.299946418437655016e+00
2.079384471111691557e+00
2.022649648239263520e+00
2.175751603247218835e+00
2.295224762593714551e+00
2.288548653258749344e+00
2.005929089553879496e+00
1.931921806082899984e+00
1.924300398823094893e+00
1.690729278275759251e+00
1.623328979069062150e+00
1.790680883069725837e+00
1.922788957562828083e+00
1.922977878245008432e+00
1.983805908846511423e+00
2.098376302627408041e+00
1.974628639351684534e+00
2.135103985184381603e+00
1.948823111540567421e+00
1.952560952028446595e+00
1.966654598683852617e+00
1.832631780527542720e+00
1.774362838484104810e+00
1.751935901750184987e+00
1.819541356178729252e+00
1.712989847922793851e+00
